user_id,category_id,category_name,category_family,interaction_weight,train_weight,test_weight
USR-00092,CAT-001,Smartphones,Digital,2,1,1
USR-00092,CAT-016,Skincare,Wellness,5,4,1
USR-00092,CAT-017,Haircare,Wellness,9,9,0
USR-00092,CAT-018,Supplements,Wellness,6,4,2
USR-00092,CAT-019,Fitness,Wellness,12,9,3
USR-00092,CAT-020,Personal care,Wellness,11,10,1
USR-00092,CAT-030,Sports,Outdoor,3,3,0
USR-00093,CAT-011,Clothing,Style,2,2,0
USR-00093,CAT-012,Shoes,Style,8,7,1
USR-00093,CAT-013,Bags,Style,8,7,1
USR-00093,CAT-014,Accessories,Style,7,5,2
USR-00093,CAT-015,Jewelry,Style,11,9,2
USR-00093,CAT-028,Garden,Outdoor,2,2,0
USR-00094,CAT-009,Lighting,Home,3,3,0
USR-00094,CAT-011,Clothing,Style,13,10,3
USR-00094,CAT-012,Shoes,Style,8,7,1
USR-00094,CAT-013,Bags,Style,9,9,0
USR-00094,CAT-014,Accessories,Style,8,7,1
USR-00094,CAT-015,Jewelry,Style,12,11,1
USR-00095,CAT-006,Kitchen appliances,Home,5,4,1
USR-00095,CAT-009,Lighting,Home,12,10,2
USR-00095,CAT-010,Bedding,Home,12,11,1
USR-00096,CAT-017,Haircare,Wellness,9,5,4
USR-00096,CAT-018,Supplements,Wellness,9,6,3
USR-00096,CAT-019,Fitness,Wellness,8,6,2
USR-00096,CAT-028,Garden,Outdoor,3,2,1
USR-00097,CAT-006,Kitchen appliances,Home,9,6,3
USR-00097,CAT-007,Cleaning,Home,10,9,1
USR-00097,CAT-008,Coffee,Home,6,4,2
USR-00097,CAT-009,Lighting,Home,5,4,1
USR-00097,CAT-010,Bedding,Home,8,8,0
USR-00098,CAT-003,Headphones,Digital,7,7,0
USR-00098,CAT-004,Monitors,Digital,5,3,2
USR-00098,CAT-005,Storage,Digital,12,10,2
USR-00098,CAT-027,Camping,Outdoor,4,2,2
USR-00098,CAT-030,Sports,Outdoor,1,1,0
USR-00099,CAT-002,Laptops,Digital,16,10,6
USR-00099,CAT-003,Headphones,Digital,10,8,2
USR-00099,CAT-004,Monitors,Digital,8,4,4
USR-00099,CAT-005,Storage,Digital,11,11,0
USR-00099,CAT-026,Cycling,Outdoor,6,4,2
USR-00099,CAT-029,Automotive,Outdoor,4,4,0
USR-00099,CAT-030,Sports,Outdoor,7,6,1
USR-00100,CAT-012,Shoes,Style,5,4,1
USR-00100,CAT-026,Cycling,Outdoor,10,8,2
USR-00100,CAT-027,Camping,Outdoor,12,11,1
USR-00100,CAT-028,Garden,Outdoor,11,9,2
USR-00100,CAT-029,Automotive,Outdoor,9,7,2
USR-00100,CAT-030,Sports,Outdoor,15,13,2
USR-00101,CAT-010,Bedding,Home,4,4,0
USR-00101,CAT-017,Haircare,Wellness,3,2,1
USR-00101,CAT-026,Cycling,Outdoor,10,9,1
USR-00101,CAT-027,Camping,Outdoor,9,8,1
USR-00101,CAT-028,Garden,Outdoor,7,6,1
USR-00101,CAT-029,Automotive,Outdoor,8,5,3
USR-00102,CAT-006,Kitchen appliances,Home,6,5,1
USR-00102,CAT-007,Cleaning,Home,6,3,3
USR-00102,CAT-010,Bedding,Home,8,5,3
USR-00102,CAT-016,Skincare,Wellness,10,7,3
USR-00102,CAT-019,Fitness,Wellness,8,8,0
USR-00102,CAT-020,Personal care,Wellness,6,6,0
USR-00103,CAT-006,Kitchen appliances,Home,9,6,3
USR-00103,CAT-007,Cleaning,Home,6,4,2
USR-00103,CAT-008,Coffee,Home,6,4,2
USR-00103,CAT-010,Bedding,Home,10,8,2
USR-00103,CAT-025,Board games,Family,4,4,0
USR-00104,CAT-021,Toys,Family,2,2,0
USR-00104,CAT-027,Camping,Outdoor,8,4,4
USR-00104,CAT-028,Garden,Outdoor,5,3,2
USR-00104,CAT-030,Sports,Outdoor,10,9,1
USR-00105,CAT-021,Toys,Family,5,4,1
USR-00105,CAT-022,Baby care,Family,10,8,2
USR-00105,CAT-023,Books,Family,14,11,3
USR-00105,CAT-024,Stationery,Family,7,6,1
USR-00105,CAT-026,Cycling,Outdoor,6,5,1
USR-00106,CAT-011,Clothing,Style,4,3,1
USR-00106,CAT-013,Bags,Style,7,6,1
USR-00106,CAT-015,Jewelry,Style,8,8,0
USR-00106,CAT-021,Toys,Family,8,6,2
USR-00106,CAT-022,Baby care,Family,5,3,2
USR-00106,CAT-024,Stationery,Family,9,8,1
USR-00106,CAT-025,Board games,Family,7,5,2
USR-00107,CAT-011,Clothing,Style,8,7,1
USR-00107,CAT-013,Bags,Style,8,7,1
USR-00107,CAT-014,Accessories,Style,6,5,1
USR-00107,CAT-015,Jewelry,Style,11,10,1
USR-00107,CAT-028,Garden,Outdoor,3,3,0
USR-00108,CAT-007,Cleaning,Home,4,3,1
USR-00108,CAT-008,Coffee,Home,6,4,2
USR-00108,CAT-009,Lighting,Home,4,4,0
USR-00108,CAT-017,Haircare,Wellness,2,2,0
USR-00108,CAT-028,Garden,Outdoor,3,3,0
USR-00109,CAT-001,Smartphones,Digital,14,12,2
USR-00109,CAT-002,Laptops,Digital,6,5,1
USR-00109,CAT-005,Storage,Digital,4,3,1
USR-00110,CAT-007,Cleaning,Home,2,2,0
USR-00110,CAT-026,Cycling,Outdoor,7,6,1
USR-00110,CAT-028,Garden,Outdoor,10,7,3
USR-00110,CAT-029,Automotive,Outdoor,13,11,2
USR-00111,CAT-002,Laptops,Digital,1,1,0
USR-00111,CAT-011,Clothing,Style,8,7,1
USR-00111,CAT-012,Shoes,Style,9,7,2
USR-00111,CAT-013,Bags,Style,9,6,3
USR-00111,CAT-014,Accessories,Style,9,6,3
USR-00111,CAT-015,Jewelry,Style,8,4,4
USR-00111,CAT-018,Supplements,Wellness,2,1,1
USR-00112,CAT-006,Kitchen appliances,Home,7,4,3
USR-00112,CAT-008,Coffee,Home,10,9,1
USR-00112,CAT-009,Lighting,Home,6,2,4
USR-00112,CAT-010,Bedding,Home,6,4,2
USR-00112,CAT-029,Automotive,Outdoor,1,1,0
USR-00113,CAT-006,Kitchen appliances,Home,11,9,2
USR-00113,CAT-007,Cleaning,Home,10,8,2
USR-00113,CAT-008,Coffee,Home,11,8,3
USR-00113,CAT-009,Lighting,Home,13,12,1
USR-00113,CAT-012,Shoes,Style,9,7,2
USR-00113,CAT-013,Bags,Style,9,8,1
USR-00113,CAT-014,Accessories,Style,7,7,0
USR-00114,CAT-010,Bedding,Home,3,3,0
USR-00114,CAT-016,Skincare,Wellness,11,8,3
USR-00114,CAT-017,Haircare,Wellness,9,6,3
USR-00114,CAT-018,Supplements,Wellness,9,4,5
USR-00114,CAT-019,Fitness,Wellness,11,10,1
USR-00114,CAT-020,Personal care,Wellness,9,9,0
USR-00114,CAT-024,Stationery,Family,2,1,1
USR-00115,CAT-001,Smartphones,Digital,10,8,2
USR-00115,CAT-002,Laptops,Digital,4,4,0
USR-00115,CAT-005,Storage,Digital,7,5,2
USR-00115,CAT-017,Haircare,Wellness,3,2,1
USR-00116,CAT-022,Baby care,Family,12,10,2
USR-00116,CAT-023,Books,Family,9,8,1
USR-00116,CAT-024,Stationery,Family,11,8,3
USR-00116,CAT-025,Board games,Family,12,10,2
USR-00116,CAT-028,Garden,Outdoor,3,3,0
USR-00117,CAT-018,Supplements,Wellness,4,2,2
USR-00117,CAT-021,Toys,Family,8,8,0
USR-00117,CAT-023,Books,Family,8,5,3
USR-00117,CAT-024,Stationery,Family,10,9,1
USR-00117,CAT-025,Board games,Family,6,4,2
USR-00117,CAT-028,Garden,Outdoor,3,2,1
USR-00118,CAT-009,Lighting,Home,3,3,0
USR-00118,CAT-021,Toys,Family,5,4,1
USR-00118,CAT-022,Baby care,Family,11,8,3
USR-00118,CAT-025,Board games,Family,7,5,2
USR-00119,CAT-012,Shoes,Style,15,13,2
USR-00119,CAT-013,Bags,Style,11,7,4
USR-00119,CAT-015,Jewelry,Style,7,6,1
USR-00119,CAT-026,Cycling,Outdoor,11,8,3
USR-00119,CAT-027,Camping,Outdoor,5,5,0
USR-00119,CAT-029,Automotive,Outdoor,4,4,0
USR-00120,CAT-002,Laptops,Digital,11,7,4
USR-00120,CAT-003,Headphones,Digital,5,4,1
USR-00120,CAT-005,Storage,Digital,5,3,2
USR-00120,CAT-016,Skincare,Wellness,9,9,0
USR-00120,CAT-017,Haircare,Wellness,4,4,0
USR-00120,CAT-018,Supplements,Wellness,8,8,0
USR-00120,CAT-019,Fitness,Wellness,7,5,2
USR-00120,CAT-020,Personal care,Wellness,7,4,3
USR-00121,CAT-007,Cleaning,Home,3,2,1
USR-00121,CAT-016,Skincare,Wellness,8,7,1
USR-00121,CAT-017,Haircare,Wellness,9,8,1
USR-00121,CAT-018,Supplements,Wellness,10,9,1
USR-00121,CAT-019,Fitness,Wellness,11,8,3
USR-00121,CAT-029,Automotive,Outdoor,2,2,0
USR-00122,CAT-002,Laptops,Digital,1,1,0
USR-00122,CAT-017,Haircare,Wellness,8,7,1
USR-00122,CAT-018,Supplements,Wellness,11,9,2
USR-00122,CAT-019,Fitness,Wellness,7,4,3
USR-00122,CAT-020,Personal care,Wellness,8,6,2
USR-00123,CAT-001,Smartphones,Digital,11,10,1
USR-00123,CAT-002,Laptops,Digital,11,9,2
USR-00123,CAT-003,Headphones,Digital,12,11,1
USR-00123,CAT-004,Monitors,Digital,10,9,1
USR-00124,CAT-011,Clothing,Style,9,8,1
USR-00124,CAT-012,Shoes,Style,7,7,0
USR-00124,CAT-014,Accessories,Style,5,5,0
USR-00124,CAT-015,Jewelry,Style,12,9,3
USR-00124,CAT-021,Toys,Family,3,2,1
USR-00124,CAT-030,Sports,Outdoor,5,4,1
USR-00125,CAT-001,Smartphones,Digital,7,7,0
USR-00125,CAT-002,Laptops,Digital,7,5,2
USR-00125,CAT-003,Headphones,Digital,6,6,0
USR-00125,CAT-004,Monitors,Digital,9,9,0
USR-00125,CAT-005,Storage,Digital,10,7,3
USR-00125,CAT-008,Coffee,Home,1,1,0
USR-00125,CAT-027,Camping,Outdoor,3,3,0
USR-00126,CAT-011,Clothing,Style,8,6,2
USR-00126,CAT-012,Shoes,Style,6,5,1
USR-00126,CAT-013,Bags,Style,13,11,2
USR-00126,CAT-014,Accessories,Style,15,14,1
USR-00126,CAT-015,Jewelry,Style,14,11,3
USR-00126,CAT-029,Automotive,Outdoor,3,3,0
USR-00127,CAT-006,Kitchen appliances,Home,13,11,2
USR-00127,CAT-007,Cleaning,Home,11,6,5
USR-00127,CAT-008,Coffee,Home,11,9,2
USR-00127,CAT-010,Bedding,Home,8,4,4
USR-00127,CAT-030,Sports,Outdoor,1,1,0
USR-00128,CAT-001,Smartphones,Digital,4,4,0
USR-00128,CAT-002,Laptops,Digital,10,6,4
USR-00128,CAT-003,Headphones,Digital,7,6,1
USR-00128,CAT-004,Monitors,Digital,5,4,1
USR-00128,CAT-005,Storage,Digital,13,10,3
USR-00128,CAT-009,Lighting,Home,2,2,0
USR-00128,CAT-026,Cycling,Outdoor,1,1,0
USR-00129,CAT-001,Smartphones,Digital,9,8,1
USR-00129,CAT-002,Laptops,Digital,9,9,0
USR-00129,CAT-003,Headphones,Digital,5,4,1
USR-00129,CAT-004,Monitors,Digital,9,9,0
USR-00129,CAT-005,Storage,Digital,10,8,2
USR-00129,CAT-008,Coffee,Home,4,4,0
USR-00129,CAT-022,Baby care,Family,5,2,3
USR-00130,CAT-012,Shoes,Style,7,5,2
USR-00130,CAT-013,Bags,Style,3,2,1
USR-00130,CAT-016,Skincare,Wellness,6,2,4
USR-00130,CAT-019,Fitness,Wellness,7,5,2
USR-00130,CAT-020,Personal care,Wellness,6,2,4
USR-00131,CAT-001,Smartphones,Digital,8,8,0
USR-00131,CAT-002,Laptops,Digital,9,6,3
USR-00131,CAT-003,Headphones,Digital,12,11,1
USR-00131,CAT-004,Monitors,Digital,15,12,3
USR-00131,CAT-005,Storage,Digital,6,5,1
USR-00131,CAT-013,Bags,Style,4,2,2
USR-00132,CAT-010,Bedding,Home,5,5,0
USR-00132,CAT-026,Cycling,Outdoor,10,8,2
USR-00132,CAT-028,Garden,Outdoor,7,5,2
USR-00132,CAT-029,Automotive,Outdoor,6,4,2
USR-00132,CAT-030,Sports,Outdoor,8,7,1
USR-00133,CAT-006,Kitchen appliances,Home,10,9,1
USR-00133,CAT-007,Cleaning,Home,6,5,1
USR-00133,CAT-010,Bedding,Home,5,4,1
USR-00133,CAT-016,Skincare,Wellness,7,6,1
USR-00133,CAT-017,Haircare,Wellness,5,4,1
USR-00133,CAT-018,Supplements,Wellness,12,10,2
USR-00133,CAT-019,Fitness,Wellness,13,11,2
USR-00133,CAT-020,Personal care,Wellness,9,8,1
USR-00134,CAT-006,Kitchen appliances,Home,7,5,2
USR-00134,CAT-007,Cleaning,Home,10,8,2
USR-00134,CAT-008,Coffee,Home,8,7,1
USR-00134,CAT-009,Lighting,Home,10,9,1
USR-00134,CAT-010,Bedding,Home,11,7,4
USR-00134,CAT-021,Toys,Family,7,4,3
USR-00134,CAT-023,Books,Family,8,8,0
USR-00134,CAT-025,Board games,Family,6,4,2
USR-00135,CAT-015,Jewelry,Style,1,1,0
USR-00135,CAT-016,Skincare,Wellness,10,9,1
USR-00135,CAT-018,Supplements,Wellness,11,7,4
USR-00135,CAT-019,Fitness,Wellness,8,6,2
USR-00135,CAT-020,Personal care,Wellness,7,6,1
USR-00136,CAT-001,Smartphones,Digital,12,10,2
USR-00136,CAT-002,Laptops,Digital,12,11,1
USR-00136,CAT-003,Headphones,Digital,10,9,1
USR-00136,CAT-005,Storage,Digital,6,5,1
USR-00136,CAT-028,Garden,Outdoor,1,1,0
USR-00136,CAT-030,Sports,Outdoor,1,1,0
USR-00137,CAT-006,Kitchen appliances,Home,3,3,0
USR-00137,CAT-019,Fitness,Wellness,2,1,1
USR-00137,CAT-026,Cycling,Outdoor,12,9,3
USR-00137,CAT-027,Camping,Outdoor,9,9,0
USR-00137,CAT-029,Automotive,Outdoor,7,5,2
USR-00137,CAT-030,Sports,Outdoor,8,6,2
USR-00138,CAT-002,Laptops,Digital,5,4,1
USR-00138,CAT-012,Shoes,Style,7,6,1
USR-00138,CAT-013,Bags,Style,9,5,4
USR-00138,CAT-014,Accessories,Style,4,4,0
USR-00138,CAT-015,Jewelry,Style,12,9,3
USR-00139,CAT-006,Kitchen appliances,Home,6,5,1
USR-00139,CAT-007,Cleaning,Home,9,7,2
USR-00139,CAT-009,Lighting,Home,5,5,0
USR-00139,CAT-021,Toys,Family,10,10,0
USR-00139,CAT-022,Baby care,Family,3,2,1
USR-00139,CAT-023,Books,Family,13,8,5
USR-00139,CAT-024,Stationery,Family,6,5,1
USR-00139,CAT-025,Board games,Family,8,7,1
USR-00140,CAT-001,Smartphones,Digital,11,9,2
USR-00140,CAT-002,Laptops,Digital,15,14,1
USR-00140,CAT-003,Headphones,Digital,7,7,0
USR-00140,CAT-004,Monitors,Digital,14,9,5
USR-00140,CAT-005,Storage,Digital,8,7,1
USR-00140,CAT-025,Board games,Family,4,3,1
USR-00141,CAT-003,Headphones,Digital,4,3,1
USR-00141,CAT-011,Clothing,Style,12,9,3
USR-00141,CAT-013,Bags,Style,8,7,1
USR-00141,CAT-015,Jewelry,Style,7,6,1
USR-00142,CAT-007,Cleaning,Home,4,4,0
USR-00142,CAT-011,Clothing,Style,10,7,3
USR-00142,CAT-012,Shoes,Style,6,4,2
USR-00142,CAT-014,Accessories,Style,8,5,3
USR-00142,CAT-018,Supplements,Wellness,2,2,0
USR-00143,CAT-007,Cleaning,Home,6,4,2
USR-00143,CAT-026,Cycling,Outdoor,8,5,3
USR-00143,CAT-027,Camping,Outdoor,8,5,3
USR-00143,CAT-029,Automotive,Outdoor,10,6,4
USR-00143,CAT-030,Sports,Outdoor,7,6,1
USR-00144,CAT-007,Cleaning,Home,4,3,1
USR-00144,CAT-017,Haircare,Wellness,6,5,1
USR-00144,CAT-018,Supplements,Wellness,7,6,1
USR-00144,CAT-019,Fitness,Wellness,7,4,3
USR-00144,CAT-029,Automotive,Outdoor,1,1,0
USR-00145,CAT-011,Clothing,Style,9,8,1
USR-00145,CAT-012,Shoes,Style,8,4,4
USR-00145,CAT-013,Bags,Style,10,10,0
USR-00145,CAT-015,Jewelry,Style,11,10,1
USR-00145,CAT-028,Garden,Outdoor,5,4,1
USR-00146,CAT-007,Cleaning,Home,10,9,1
USR-00146,CAT-008,Coffee,Home,10,9,1
USR-00146,CAT-009,Lighting,Home,9,7,2
USR-00147,CAT-001,Smartphones,Digital,8,7,1
USR-00147,CAT-003,Headphones,Digital,8,8,0
USR-00147,CAT-004,Monitors,Digital,5,4,1
USR-00147,CAT-006,Kitchen appliances,Home,6,3,3
USR-00147,CAT-007,Cleaning,Home,6,3,3
USR-00147,CAT-009,Lighting,Home,5,4,1
USR-00148,CAT-011,Clothing,Style,4,4,0
USR-00148,CAT-012,Shoes,Style,14,11,3
USR-00148,CAT-014,Accessories,Style,13,11,2
USR-00148,CAT-015,Jewelry,Style,7,6,1
USR-00148,CAT-018,Supplements,Wellness,9,9,0
USR-00148,CAT-019,Fitness,Wellness,5,4,1
USR-00148,CAT-020,Personal care,Wellness,8,8,0
USR-00149,CAT-006,Kitchen appliances,Home,7,7,0
USR-00149,CAT-009,Lighting,Home,6,3,3
USR-00149,CAT-010,Bedding,Home,12,5,7
USR-00149,CAT-012,Shoes,Style,5,5,0
USR-00149,CAT-013,Bags,Style,7,6,1
USR-00149,CAT-014,Accessories,Style,9,7,2
USR-00149,CAT-015,Jewelry,Style,20,17,3
USR-00150,CAT-002,Laptops,Digital,8,7,1
USR-00150,CAT-004,Monitors,Digital,8,6,2
USR-00150,CAT-005,Storage,Digital,17,12,5
USR-00150,CAT-017,Haircare,Wellness,9,7,2
USR-00150,CAT-018,Supplements,Wellness,9,7,2
USR-00150,CAT-019,Fitness,Wellness,4,4,0
USR-00151,CAT-021,Toys,Family,6,5,1
USR-00151,CAT-022,Baby care,Family,8,7,1
USR-00151,CAT-023,Books,Family,8,7,1
USR-00151,CAT-024,Stationery,Family,10,9,1
USR-00151,CAT-025,Board games,Family,9,7,2
USR-00152,CAT-021,Toys,Family,7,6,1
USR-00152,CAT-022,Baby care,Family,8,7,1
USR-00152,CAT-023,Books,Family,9,7,2
USR-00152,CAT-027,Camping,Outdoor,12,11,1
USR-00152,CAT-028,Garden,Outdoor,9,8,1
USR-00152,CAT-029,Automotive,Outdoor,11,9,2
USR-00152,CAT-030,Sports,Outdoor,8,8,0
USR-00153,CAT-001,Smartphones,Digital,7,7,0
USR-00153,CAT-003,Headphones,Digital,11,9,2
USR-00153,CAT-004,Monitors,Digital,11,9,2
USR-00153,CAT-005,Storage,Digital,9,9,0
USR-00153,CAT-010,Bedding,Home,2,2,0
USR-00153,CAT-022,Baby care,Family,4,3,1
USR-00154,CAT-015,Jewelry,Style,2,1,1
USR-00154,CAT-016,Skincare,Wellness,11,9,2
USR-00154,CAT-017,Haircare,Wellness,9,5,4
USR-00154,CAT-018,Supplements,Wellness,5,5,0
USR-00154,CAT-019,Fitness,Wellness,12,10,2
USR-00154,CAT-020,Personal care,Wellness,12,10,2
USR-00155,CAT-001,Smartphones,Digital,10,7,3
USR-00155,CAT-002,Laptops,Digital,9,6,3
USR-00155,CAT-003,Headphones,Digital,3,3,0
USR-00155,CAT-004,Monitors,Digital,7,6,1
USR-00155,CAT-005,Storage,Digital,6,5,1
USR-00155,CAT-028,Garden,Outdoor,7,7,0
USR-00155,CAT-029,Automotive,Outdoor,9,9,0
USR-00155,CAT-030,Sports,Outdoor,5,3,2
USR-00156,CAT-008,Coffee,Home,1,1,0
USR-00156,CAT-017,Haircare,Wellness,11,10,1
USR-00156,CAT-019,Fitness,Wellness,4,3,1
USR-00156,CAT-020,Personal care,Wellness,10,10,0
USR-00157,CAT-006,Kitchen appliances,Home,14,12,2
USR-00157,CAT-007,Cleaning,Home,12,9,3
USR-00157,CAT-008,Coffee,Home,11,8,3
USR-00157,CAT-009,Lighting,Home,10,8,2
USR-00157,CAT-016,Skincare,Wellness,1,1,0
USR-00158,CAT-008,Coffee,Home,3,1,2
USR-00158,CAT-016,Skincare,Wellness,6,4,2
USR-00158,CAT-019,Fitness,Wellness,7,7,0
USR-00158,CAT-020,Personal care,Wellness,10,9,1
USR-00159,CAT-021,Toys,Family,8,5,3
USR-00159,CAT-023,Books,Family,7,7,0
USR-00159,CAT-024,Stationery,Family,11,8,3
USR-00159,CAT-025,Board games,Family,14,9,5
USR-00160,CAT-022,Baby care,Family,7,5,2
USR-00160,CAT-024,Stationery,Family,13,8,5
USR-00160,CAT-025,Board games,Family,5,5,0
USR-00160,CAT-028,Garden,Outdoor,2,2,0
USR-00161,CAT-001,Smartphones,Digital,4,4,0
USR-00161,CAT-002,Laptops,Digital,7,5,2
USR-00161,CAT-004,Monitors,Digital,7,5,2
USR-00161,CAT-005,Storage,Digital,14,14,0
USR-00161,CAT-006,Kitchen appliances,Home,11,8,3
USR-00161,CAT-008,Coffee,Home,5,4,1
USR-00161,CAT-010,Bedding,Home,9,7,2
USR-00162,CAT-008,Coffee,Home,2,2,0
USR-00162,CAT-026,Cycling,Outdoor,9,8,1
USR-00162,CAT-027,Camping,Outdoor,9,6,3
USR-00162,CAT-030,Sports,Outdoor,11,10,1
USR-00163,CAT-003,Headphones,Digital,3,3,0
USR-00163,CAT-008,Coffee,Home,8,8,0
USR-00163,CAT-009,Lighting,Home,8,7,1
USR-00163,CAT-010,Bedding,Home,10,8,2
USR-00164,CAT-001,Smartphones,Digital,9,9,0
USR-00164,CAT-002,Laptops,Digital,10,7,3
USR-00164,CAT-004,Monitors,Digital,9,6,3
USR-00164,CAT-016,Skincare,Wellness,1,1,0
USR-00165,CAT-016,Skincare,Wellness,8,5,3
USR-00165,CAT-018,Supplements,Wellness,6,5,1
USR-00165,CAT-019,Fitness,Wellness,7,7,0
USR-00165,CAT-020,Personal care,Wellness,9,8,1
USR-00166,CAT-006,Kitchen appliances,Home,15,11,4
USR-00166,CAT-007,Cleaning,Home,7,6,1
USR-00166,CAT-008,Coffee,Home,11,8,3
USR-00166,CAT-009,Lighting,Home,8,8,0
USR-00166,CAT-010,Bedding,Home,4,2,2
USR-00166,CAT-011,Clothing,Style,8,6,2
USR-00166,CAT-013,Bags,Style,5,3,2
USR-00166,CAT-014,Accessories,Style,5,3,2
USR-00167,CAT-016,Skincare,Wellness,10,8,2
USR-00167,CAT-017,Haircare,Wellness,7,6,1
USR-00167,CAT-019,Fitness,Wellness,6,6,0
USR-00167,CAT-021,Toys,Family,14,13,1
USR-00167,CAT-022,Baby care,Family,13,10,3
USR-00167,CAT-023,Books,Family,6,5,1
USR-00167,CAT-024,Stationery,Family,16,14,2
USR-00167,CAT-025,Board games,Family,8,7,1
USR-00168,CAT-006,Kitchen appliances,Home,7,5,2
USR-00168,CAT-008,Coffee,Home,5,3,2
USR-00168,CAT-010,Bedding,Home,8,6,2
USR-00168,CAT-021,Toys,Family,7,5,2
USR-00168,CAT-022,Baby care,Family,7,4,3
USR-00168,CAT-023,Books,Family,8,8,0
USR-00168,CAT-024,Stationery,Family,5,4,1
USR-00168,CAT-025,Board games,Family,9,6,3
USR-00169,CAT-008,Coffee,Home,11,7,4
USR-00169,CAT-009,Lighting,Home,11,9,2
USR-00169,CAT-010,Bedding,Home,9,8,1
USR-00169,CAT-012,Shoes,Style,1,1,0
USR-00170,CAT-017,Haircare,Wellness,9,7,2
USR-00170,CAT-018,Supplements,Wellness,6,3,3
USR-00170,CAT-019,Fitness,Wellness,11,10,1
USR-00170,CAT-026,Cycling,Outdoor,9,9,0
USR-00170,CAT-027,Camping,Outdoor,9,7,2
USR-00170,CAT-028,Garden,Outdoor,10,6,4
USR-00170,CAT-029,Automotive,Outdoor,7,3,4
USR-00171,CAT-003,Headphones,Digital,2,2,0
USR-00171,CAT-006,Kitchen appliances,Home,12,12,0
USR-00171,CAT-007,Cleaning,Home,10,8,2
USR-00171,CAT-009,Lighting,Home,10,8,2
USR-00172,CAT-006,Kitchen appliances,Home,6,5,1
USR-00172,CAT-007,Cleaning,Home,10,10,0
USR-00172,CAT-009,Lighting,Home,9,7,2
USR-00172,CAT-011,Clothing,Style,13,11,2
USR-00172,CAT-012,Shoes,Style,9,7,2
USR-00172,CAT-013,Bags,Style,7,7,0
USR-00172,CAT-014,Accessories,Style,11,8,3
USR-00172,CAT-015,Jewelry,Style,9,7,2
USR-00173,CAT-006,Kitchen appliances,Home,10,7,3
USR-00173,CAT-007,Cleaning,Home,9,6,3
USR-00173,CAT-008,Coffee,Home,8,7,1
USR-00173,CAT-009,Lighting,Home,7,6,1
USR-00173,CAT-010,Bedding,Home,10,6,4
USR-00173,CAT-012,Shoes,Style,5,4,1
USR-00174,CAT-006,Kitchen appliances,Home,9,9,0
USR-00174,CAT-007,Cleaning,Home,11,9,2
USR-00174,CAT-008,Coffee,Home,7,5,2
USR-00174,CAT-026,Cycling,Outdoor,9,7,2
USR-00174,CAT-027,Camping,Outdoor,9,6,3
USR-00174,CAT-028,Garden,Outdoor,7,6,1
USR-00174,CAT-029,Automotive,Outdoor,14,10,4
USR-00174,CAT-030,Sports,Outdoor,7,5,2
USR-00175,CAT-001,Smartphones,Digital,10,8,2
USR-00175,CAT-002,Laptops,Digital,10,9,1
USR-00175,CAT-004,Monitors,Digital,11,9,2
USR-00175,CAT-005,Storage,Digital,12,10,2
USR-00175,CAT-010,Bedding,Home,1,1,0
USR-00176,CAT-001,Smartphones,Digital,5,4,1
USR-00176,CAT-002,Laptops,Digital,9,6,3
USR-00176,CAT-003,Headphones,Digital,11,10,1
USR-00176,CAT-005,Storage,Digital,9,5,4
USR-00176,CAT-007,Cleaning,Home,4,4,0
USR-00176,CAT-026,Cycling,Outdoor,1,1,0
USR-00177,CAT-010,Bedding,Home,4,3,1
USR-00177,CAT-011,Clothing,Style,9,7,2
USR-00177,CAT-013,Bags,Style,11,10,1
USR-00177,CAT-014,Accessories,Style,13,10,3
USR-00177,CAT-015,Jewelry,Style,8,6,2
USR-00178,CAT-005,Storage,Digital,2,2,0
USR-00178,CAT-026,Cycling,Outdoor,9,6,3
USR-00178,CAT-027,Camping,Outdoor,10,7,3
USR-00178,CAT-028,Garden,Outdoor,10,6,4
USR-00178,CAT-030,Sports,Outdoor,15,13,2
USR-00179,CAT-010,Bedding,Home,4,2,2
USR-00179,CAT-027,Camping,Outdoor,11,9,2
USR-00179,CAT-029,Automotive,Outdoor,9,8,1
USR-00179,CAT-030,Sports,Outdoor,11,10,1
USR-00180,CAT-021,Toys,Family,11,11,0
USR-00180,CAT-022,Baby care,Family,8,5,3
USR-00180,CAT-023,Books,Family,14,9,5
USR-00180,CAT-024,Stationery,Family,9,8,1
USR-00180,CAT-025,Board games,Family,5,3,2
USR-00180,CAT-027,Camping,Outdoor,5,4,1
USR-00180,CAT-028,Garden,Outdoor,8,6,2
USR-00180,CAT-029,Automotive,Outdoor,6,5,1
USR-00181,CAT-003,Headphones,Digital,4,3,1
USR-00181,CAT-026,Cycling,Outdoor,9,8,1
USR-00181,CAT-027,Camping,Outdoor,4,3,1
USR-00181,CAT-029,Automotive,Outdoor,8,8,0
USR-00181,CAT-030,Sports,Outdoor,11,9,2
USR-00182,CAT-007,Cleaning,Home,1,1,0
USR-00182,CAT-026,Cycling,Outdoor,13,8,5
USR-00182,CAT-027,Camping,Outdoor,10,7,3
USR-00182,CAT-028,Garden,Outdoor,11,9,2
USR-00182,CAT-029,Automotive,Outdoor,6,5,1
USR-00182,CAT-030,Sports,Outdoor,5,1,4
USR-00183,CAT-011,Clothing,Style,11,11,0
USR-00183,CAT-012,Shoes,Style,9,8,1
USR-00183,CAT-013,Bags,Style,14,9,5
